Port,Value,Time Stamp
LCN002,1681.73,5.088759184
LCN002,1684.0,5.111467838
LCN002,1693.1,5.134599924
LCN002,1683.06,5.156864643
LCN002,1687.79,5.179095507
LCN002,1697.45,5.201719522
LCN002,1683.81,5.22383976
LCN002,1689.12,5.246084452
LCN002,1692.15,5.268105745
LCN002,1684.0,5.290279865
LCN002,1687.6,5.312813282
LCN002,1696.51,5.335000753
LCN002,1689.31,5.357783318
LCN002,1703.14,5.380483389
LCN002,1704.47,5.402364492
LCN002,1684.38,5.423997641
LCN002,1695.94,5.446562529
LCN002,1696.7,5.468400717
LCN002,1691.77,5.490943909
LCN002,1704.84,5.514102936
LCN002,1703.9,5.537350893
LCN002,1705.79,5.560501814
LCN002,1723.22,5.58300972
LCN002,1708.63,5.605383635
LCN002,1702.0,5.627891064
LCN002,1718.11,5.650437355
LCN002,1711.85,5.673053503
LCN002,1712.8,5.695931196
LCN002,1721.14,5.718509674
LCN002,1706.55,5.740675688
LCN002,1706.74,5.762424469
LCN002,1708.44,5.783632994
LCN002,1692.91,5.804691553
LCN002,1679.27,5.826195002
LCN002,1695.56,5.847815514
LCN002,1695.18,5.870259523
LCN002,1692.53,5.89260149
LCN002,1703.9,5.9147017
LCN002,1702.95,5.93705678
LCN002,1696.89,5.959498405
LCN002,1708.82,5.981599808
LCN002,1706.55,6.003684282
LCN002,1689.31,6.025196791
LCN002,1694.99,6.046527147
LCN002,1697.08,6.068335772
LCN002,1691.2,6.090675592
LCN002,1699.73,6.113156796
LCN002,1706.74,6.135539532
LCN002,1700.3,6.157996416
LCN002,1708.06,6.180187464
LCN002,1711.1,6.202233076
LCN002,1699.16,6.224483013
LCN002,1706.55,6.246689558
LCN002,1709.96,6.269022703
LCN002,1703.52,6.291381598
LCN002,1705.6,6.313054085
LCN002,1706.36,6.334953785
LCN002,1698.4,6.357044458
LCN002,1724.36,6.379913568
LCN002,1712.99,6.401687384
LCN002,1698.21,6.423795462
LCN002,1701.43,6.446178913
LCN002,1713.94,6.468614101
LCN002,1706.36,6.49110961
LCN002,1714.13,6.513346195
LCN002,1709.2,6.534990311
LCN002,1699.35,6.556871653
LCN002,1704.84,6.579229832
LCN002,1710.34,6.601039171
LCN002,1698.59,6.623467922
LCN002,1705.41,6.646559238
LCN002,1717.35,6.669018745
LCN002,1710.72,6.692075253
LCN002,1723.98,6.715353489
LCN002,1716.97,6.738318205
LCN002,1720.19,6.760679007
LCN002,1730.99,6.783115149
LCN002,1722.46,6.805405617
LCN002,1719.24,6.827749968
LCN002,1728.91,6.849729538
LCN002,1718.11,6.871464252
LCN002,1710.34,6.893164396
LCN002,1725.5,6.91654563
LCN002,1717.16,6.939336538
LCN002,1715.08,6.961421728
LCN002,1727.96,6.984193802
LCN002,1721.14,7.007402182
LCN002,1727.01,7.029462099
LCN002,1731.56,7.051496267
LCN002,1725.69,7.074716568
LCN002,1734.02,7.097333908
LCN002,1736.11,7.120044231
LCN002,1727.01,7.14225173
LCN002,1728.15,7.164322376
LCN002,1732.7,7.187627792
LCN002,1735.73,7.210980177
LCN002,1743.31,7.233533859
LCN002,1738.38,7.256742477
LCN002,1748.04,7.280246735
LCN002,1757.71,7.302865744
LCN002,1746.15,7.325227499
LCN002,1751.45,7.347418547
LCN002,1746.15,7.369701385
LCN002,1731.94,7.392265558
LCN002,1753.16,7.416213751
LCN002,1750.13,7.439677715
LCN002,1756.19,7.46369195
LCN002,1766.42,7.487086773
LCN002,1759.79,7.510478497
LCN002,1767.56,7.533911467
LCN002,1755.43,7.556556463
LCN002,1761.5,7.579389811
LCN002,1764.34,7.602372169
LCN002,1760.74,7.625203609
LCN002,1766.04,7.647586584
LCN002,1763.96,7.669894218
LCN002,1751.64,7.692882061
LCN002,1763.01,7.715863943
LCN002,1758.27,7.738783121
LCN002,1752.78,7.76078558
LCN002,1768.51,7.783216715
LCN002,1756.19,7.805424929
LCN002,1748.23,7.827360392
LCN002,1759.98,7.849758625
LCN002,1755.05,7.872781992
LCN002,1752.59,7.895881891
LCN002,1763.01,7.919043064
LCN002,1752.4,7.941768169
LCN002,1762.06,7.964084625
LCN002,1764.72,7.987246037
LCN002,1753.73,8.009201527
LCN002,1758.46,8.0316329
LCN002,1758.08,8.053775549
LCN002,1750.88,8.075866938
LCN002,1757.33,8.097707987
LCN002,1754.3,8.119477987
LCN002,1739.52,8.141449451
LCN002,1745.96,8.163377523
LCN002,1753.16,8.185523987
LCN002,1739.14,8.207817793
LCN002,1753.35,8.230478525
LCN002,1753.92,8.252653599
LCN002,1748.61,8.275205374
LCN002,1756.19,8.297469378
LCN002,1755.24,8.319584131
LCN002,1739.33,8.341457367
LCN002,1743.31,8.363074064
LCN002,1745.58,8.384657621
LCN002,1737.43,8.407022953
LCN002,1744.82,8.429732561
LCN002,1752.02,8.451900959
LCN002,1744.82,8.474489927
LCN002,1752.02,8.497056007
LCN002,1753.92,8.519723415
LCN002,1749.37,8.543093443
LCN002,1759.22,8.565633297
LCN002,1753.92,8.587856293
LCN002,1749.94,8.6103549
LCN002,1754.48,8.632301807
LCN002,1748.8,8.654301167
LCN002,1736.49,8.676090002
LCN002,1748.42,8.698286533
LCN002,1746.34,8.72048068
LCN002,1738.38,8.742976427
LCN002,1746.72,8.76496315
LCN002,1750.32,8.788059473
LCN002,1751.26,8.810926676
LCN002,1759.22,8.83318305
LCN002,1749.37,8.855962992
LCN002,1758.27,8.878642321
LCN002,1767.56,8.9011693
LCN002,1753.35,8.923804045
LCN002,1760.93,8.946444035
LCN002,1762.06,8.968546391
LCN002,1749.56,8.990646839
LCN002,1750.13,9.012541771
LCN002,1752.4,9.034241676
LCN002,1743.31,9.056565523
LCN002,1752.59,9.078905344
LCN002,1754.48,9.100731134
LCN002,1742.17,9.122827291
LCN002,1748.61,9.145294905
LCN002,1753.73,9.167175531
LCN002,1744.06,9.189202785
LCN002,1741.03,9.210887909
LCN002,1744.82,9.232557058
LCN002,1738.95,9.254567623
LCN002,1733.45,9.276399374
LCN002,1747.85,9.298707962
LCN002,1742.17,9.320800781
LCN002,1746.34,9.344122648
LCN002,1753.92,9.366172075
LCN002,1746.15,9.388818264
LCN002,1747.1,9.411949635
LCN002,1762.63,9.434774637
LCN002,1753.73,9.457355976
LCN002,1762.06,9.480221748
LCN002,1759.79,9.503278732
LCN002,1741.41,9.525250912
LCN002,1753.16,9.547640085
LCN002,1748.42,9.56952858
LCN002,1742.36,9.591666698
LCN002,1746.34,9.613128901
LCN002,1744.44,9.634482384
LCN002,1729.66,9.655757427
LCN002,1729.29,9.677071333
LCN002,1737.81,9.698547125
LCN002,1735.35,9.720749855
LCN002,1731.94,9.742827415
LCN002,1743.87,9.764764309
LCN002,1740.27,9.786699772
LCN002,1733.64,9.809084892
LCN002,1741.41,9.832243681
LCN002,1745.2,9.8546381
LCN002,1745.77,9.877333164
LCN002,1756.57,9.900041103
LCN002,1745.96,9.923300982
LCN002,1757.9,9.94638586
LCN002,1761.68,9.968799591
LCN002,1750.13,9.991796255
LCN002,1758.84,10.01560998
LCN002,1761.12,10.03909183
LCN002,1754.11,10.0612905
LCN002,1769.07,10.0842073
LCN002,1757.14,10.10792208
LCN002,1770.02,10.13111854
LCN002,1766.42,10.1532557
LCN002,1763.2,10.17628169
LCN002,1776.84,10.19949579
LCN002,1772.11,10.22268605
LCN002,1778.17,10.24620748
LCN002,1777.22,10.26854205
LCN002,1771.35,10.29165816
LCN002,1780.06,10.31451654
LCN002,1775.14,10.33688021
LCN002,1765.47,10.35977483
LCN002,1778.55,10.38248277
LCN002,1768.69,10.404392
LCN002,1760.74,10.42652893
LCN002,1770.59,10.44866848
LCN002,1763.39,10.47066545
LCN002,1760.55,10.49297976
LCN002,1773.81,10.51558805
LCN002,1768.69,10.53797436
LCN002,1766.23,10.56066847
LCN002,1779.68,10.58328199
LCN002,1771.35,10.60616732
LCN002,1773.43,10.6291852
LCN002,1781.58,10.65178061
LCN002,1767.18,10.67418647
LCN002,1777.03,10.69724536
LCN002,1778.17,10.71997166
LCN002,1769.07,10.74247885
LCN002,1773.43,10.76439214
LCN002,1776.65,10.78711987
LCN002,1766.42,10.80963326
LCN002,1774.57,10.83167505
LCN002,1773.81,10.85419869
LCN002,1768.51,10.87663865
LCN002,1776.08,10.89915442
LCN002,1767.94,10.92124915
LCN002,1764.34,10.94342422
LCN002,1774.76,10.96549606
LCN002,1768.69,10.98755622
LCN002,1758.84,11.00957966
LCN002,1769.64,11.03244805
LCN002,1764.34,11.05466938
LCN002,1762.25,11.07706666
LCN002,1769.83,11.10025287
LCN002,1761.5,11.12295747
LCN002,1760.36,11.14495397
LCN002,1768.88,11.16714382
LCN002,1759.6,11.18953156
LCN002,1763.58,11.21313667
LCN002,1773.81,11.23578906
LCN002,1761.31,11.25798607
LCN002,1768.13,11.28004336
LCN002,1768.69,11.3023901
LCN002,1754.3,11.32460237
LCN002,1769.26,11.34688187
LCN002,1770.02,11.36874247
LCN002,1754.86,11.39046359
LCN002,1754.3,11.41238213
LCN002,1764.72,11.4346385
LCN002,1754.86,11.45657611
LCN002,1758.84,11.47855496
LCN002,1764.15,11.50072074
LCN002,1754.67,11.52348232
LCN002,1760.55,11.54561758
LCN002,1761.87,11.56739068
LCN002,1753.16,11.58962369
LCN002,1757.33,11.61205029
LCN002,1766.8,11.63453436
LCN002,1749.18,11.65618491
LCN002,1754.67,11.67834401
LCN002,1760.55,11.70036149
LCN002,1749.37,11.72240782
LCN002,1750.7,11.74457979
LCN002,1761.31,11.76650167
LCN002,1751.83,11.78864574
LCN002,1754.86,11.81122112
LCN002,1765.85,11.83401966
LCN002,1754.67,11.856215
LCN002,1759.41,11.87863302
LCN002,1766.8,11.90070605
LCN002,1745.01,11.92174888
LCN002,1736.49,11.9430306
LCN002,1745.01,11.96447849
LCN002,1749.56,11.98696256
LCN002,1737.43,12.00885439
LCN002,1754.3,12.03118086
LCN002,1753.92,12.053442
LCN002,1746.72,12.07531214
LCN002,1747.66,12.09670496
LCN002,1752.21,12.11859632
LCN002,1733.26,12.14016247
LCN002,1738.57,12.1621139
LCN002,1750.13,12.18416953
LCN002,1736.49,12.20598412
LCN002,1732.7,12.22785974
LCN002,1750.51,12.25000262
LCN002,1742.74,12.2722373
LCN002,1740.84,12.2942462
LCN002,1757.33,12.31684303
LCN002,1744.06,12.33889341
LCN002,1743.68,12.36102629
LCN002,1756.57,12.38342786
LCN002,1752.4,12.40677547
LCN002,1753.16,12.42923474
LCN002,1762.44,12.45166302
LCN002,1749.94,12.47415924
LCN002,1755.05,12.49652076
LCN002,1759.98,12.51906633
LCN002,1752.02,12.54187775
LCN002,1761.5,12.56390953
LCN002,1762.82,12.58630562
LCN002,1750.32,12.60839701
LCN002,1753.16,12.63032842
LCN002,1755.24,12.65203476
LCN002,1748.04,12.67435718
LCN002,1756.95,12.69677663
LCN002,1763.39,12.71951842
LCN002,1758.08,12.74240041
LCN002,1771.92,12.76527786
LCN002,1767.56,12.78802204
LCN002,1763.01,12.81055355
LCN002,1771.73,12.83321524
LCN002,1761.12,12.85520577
LCN002,1754.86,12.8770864
LCN002,1768.51,12.89968848
LCN002,1761.68,12.92224741
LCN002,1757.33,12.94405413
LCN002,1764.72,12.96567631
LCN002,1753.54,12.98719096
LCN002,1742.74,13.00887871
LCN002,1747.66,13.03045082
LCN002,1745.96,13.05171061
LCN002,1738.95,13.07364082
LCN002,1738.76,13.09539914
LCN002,1751.26,13.11780262
LCN002,1747.66,13.14085412
LCN002,1754.48,13.16325116
LCN002,1762.25,13.18645668
LCN002,1755.81,13.20879126
LCN002,1756.95,13.23178673
LCN002,1756.19,13.25412965
LCN002,1753.92,13.27641058
LCN002,1764.15,13.29852772
LCN002,1757.71,13.32083392
LCN002,1752.97,13.34295177
LCN002,1756.57,13.36453128
LCN002,1754.3,13.38591933
LCN002,1734.97,13.4072082
LCN002,1733.64,13.42848635
LCN002,1743.68,13.44982576
LCN002,1732.7,13.47125912
LCN002,1726.44,13.49269676
LCN002,1735.92,13.51434422
LCN002,1741.41,13.53702116
LCN002,1743.5,13.56046629
LCN002,1765.1,13.58419561
LCN002,1761.87,13.60797668
LCN002,1770.59,13.63109517
LCN002,1769.64,13.65305257
LCN002,1756.19,13.67547989
LCN002,1774.0,13.69863129
LCN002,1776.84,13.72108459
LCN002,1765.47,13.74354863
LCN002,1773.24,13.76610851
LCN002,1768.69,13.78883338
LCN002,1766.99,13.8111856
LCN002,1772.86,13.83329439
LCN002,1761.68,13.85527158
LCN002,1755.24,13.87688661
LCN002,1763.39,13.89881921
LCN002,1754.48,13.9206965
LCN002,1749.75,13.94267559
LCN002,1756.76,13.96437454
LCN002,1758.08,13.98597336
LCN002,1743.12,14.0079596
LCN002,1752.78,14.0303607
LCN002,1760.74,14.05289483
LCN002,1750.32,14.07497025
LCN002,1763.96,14.09759378
LCN002,1762.63,14.11996818
LCN002,1750.13,14.1424706
LCN002,1767.56,14.16501427
LCN002,1769.07,14.18781281
LCN002,1766.04,14.21043253
LCN002,1769.83,14.23240352
LCN002,1761.31,14.25439119
LCN002,1754.67,14.27657461
LCN002,1766.8,14.29892826
LCN002,1757.14,14.32104754
LCN002,1748.99,14.34323192
LCN002,1760.74,14.36536574
LCN002,1760.17,14.38743639
LCN002,1752.4,14.40944123
LCN002,1761.5,14.43170881
LCN002,1758.08,14.45389533
LCN002,1751.07,14.47603607
LCN002,1758.84,14.49767733
LCN002,1760.36,14.52008915
LCN002,1749.75,14.54218173
LCN002,1756.76,14.56405735
LCN002,1761.87,14.58643627
LCN002,1749.75,14.60843921
LCN002,1756.95,14.63054204
LCN002,1758.46,14.65269232
LCN002,1752.78,14.67488408
LCN002,1757.33,14.6969707
LCN002,1761.68,14.71928167
LCN002,1745.01,14.74101543
LCN002,1754.67,14.76315784
LCN002,1764.15,14.78568721
LCN002,1750.51,14.80785227
LCN002,1759.22,14.82994509
LCN002,1759.79,14.85211611
LCN002,1754.86,14.87463832
LCN002,1758.08,14.89661121
LCN002,1760.55,14.91873169
LCN002,1748.61,14.94086051
LCN002,1757.71,14.96308398
LCN002,1759.6,14.98502731
LCN002,1748.99,15.00732374
LCN002,1761.12,15.03017807
LCN002,1769.83,15.05292106
LCN002,1758.84,15.07520199
LCN002,1761.12,15.09699965
LCN002,1763.01,15.11947942
LCN002,1755.81,15.14190292
LCN002,1764.91,15.16395617
LCN002,1766.04,15.18633366
LCN002,1759.6,15.20918775
LCN002,1772.11,15.23184419
LCN002,1769.45,15.25478244
LCN002,1765.1,15.27705717
LCN002,1773.43,15.29978108
LCN002,1760.55,15.32204866
LCN002,1761.5,15.34446287
LCN002,1770.4,15.36648989
LCN002,1759.98,15.38885307
LCN002,1766.8,15.41162729
LCN002,1773.81,15.43369293
LCN002,1758.08,15.45521665
LCN002,1753.35,15.47673798
LCN002,1762.63,15.49835157
LCN002,1753.35,15.51986814
LCN002,1743.31,15.5414114
LCN002,1747.85,15.56291723
LCN002,1757.71,15.58457255
LCN002,1741.22,15.60639405
LCN002,1745.39,15.62824416
LCN002,1751.64,15.64982033
LCN002,1741.6,15.67134809
LCN002,1734.59,15.69308043
LCN002,1746.53,15.71488404
LCN002,1739.71,15.73670411
LCN002,1733.07,15.75870514
LCN002,1746.91,15.78070116
LCN002,1747.1,15.80285645
LCN002,1742.74,15.82539725
LCN002,1758.46,15.84796405
LCN002,1754.67,15.86982441
LCN002,1744.82,15.89198327
LCN002,1756.19,15.91472077
LCN002,1753.54,15.93750334
LCN002,1751.45,15.96025252
LCN002,1764.91,15.98303008
LCN002,1757.71,16.00519967
LCN002,1754.67,16.028157
LCN002,1772.86,16.0506804
LCN002,1760.36,16.07287788
LCN002,1759.6,16.09549952
LCN002,1766.61,16.11750269
LCN002,1755.81,16.13992143
LCN002,1752.97,16.16161251
LCN002,1767.56,16.1838336
LCN002,1754.48,16.20595288
LCN002,1753.73,16.22820163
LCN002,1765.66,16.25037408
LCN002,1755.43,16.27255058
LCN002,1753.35,16.29442501
LCN002,1762.25,16.31637239
LCN002,1746.72,16.33819366
LCN002,1743.31,16.3599844
LCN002,1755.43,16.38203049
LCN002,1750.51,16.40408134
LCN002,1746.53,16.42628622
LCN002,1757.33,16.44845915
LCN002,1754.67,16.47072935
LCN002,1745.01,16.49273634
LCN002,1758.08,16.51490188
LCN002,1753.92,16.53722644
LCN002,1754.67,16.56004548
LCN002,1771.35,16.58267784
LCN002,1759.41,16.60493541
LCN002,1761.12,16.62766147
LCN002,1766.8,16.64997196
LCN002,1760.74,16.6724062
LCN002,1759.79,16.69491243
LCN002,1769.64,16.71742415
LCN002,1762.06,16.7399416
LCN002,1771.73,16.7628243
LCN002,1773.24,16.78504062
LCN002,1763.96,16.80775213
LCN002,1779.68,16.83128595
LCN002,1780.44,16.8540771
LCN002,1769.07,16.87622118
LCN002,1779.87,16.89880133
LCN002,1772.86,16.9213376
LCN002,1767.56,16.94341421
LCN002,1769.07,16.96476507
LCN002,1762.25,16.98601031
LCN002,1743.5,17.00719285
LCN002,1741.03,17.02844501
LCN002,1751.45,17.04992795
LCN002,1740.46,17.07116342
LCN002,1731.18,17.09241533
LCN002,1741.79,17.11397481
LCN002,1741.98,17.13580275
LCN002,1732.51,17.15755916
LCN002,1742.93,17.17986298
LCN002,1752.4,17.20248365
LCN002,1745.96,17.22509813
LCN002,1758.08,17.24745178
LCN002,1759.6,17.26991487
LCN002,1748.99,17.2923975
LCN002,1766.23,17.31468129
LCN002,1756.57,17.33644271
LCN002,1741.03,17.35793138
LCN002,1749.56,17.37992501
LCN002,1753.16,17.40196443
LCN002,1740.84,17.42407727
LCN002,1748.04,17.44613433
LCN002,1751.83,17.46784496
LCN002,1741.6,17.48972964
LCN002,1746.34,17.51187873
LCN002,1756.57,17.53417897
LCN002,1743.31,17.55587268
LCN002,1740.09,17.57713914
LCN002,1743.87,17.5991919
LCN002,1736.3,17.62084913
LCN002,1728.91,17.64270544
LCN002,1743.31,17.66467929
LCN002,1747.47,17.68725204
LCN002,1734.78,17.70910549
LCN002,1748.04,17.73135209
LCN002,1750.7,17.75345588
LCN002,1739.14,17.77534103
LCN002,1755.43,17.79778361
LCN002,1751.83,17.82040024
LCN002,1745.58,17.8426137
LCN002,1756.95,17.86456823
LCN002,1751.07,17.88634062
LCN002,1743.68,17.90857887
LCN002,1752.4,17.9307096
LCN002,1752.78,17.95299292
LCN002,1745.58,17.97529244
LCN002,1755.81,17.99714828
LCN002,1751.26,18.0191772
LCN002,1742.74,18.04150414
LCN002,1753.16,18.06364274
LCN002,1755.43,18.08515739
LCN002,1738.38,18.10665798
LCN002,1738.76,18.12869978
LCN002,1756.38,18.15120935
LCN002,1745.58,18.1733427
LCN002,1753.35,18.19606304
LCN002,1758.08,18.21905136
LCN002,1756.0,18.24198651
LCN002,1764.34,18.26412296
LCN002,1756.19,18.28616858
LCN002,1739.71,18.30800247
LCN002,1753.92,18.33089161
LCN002,1759.79,18.35355401
LCN002,1754.11,18.3761549
LCN002,1767.75,18.39833593
LCN002,1759.22,18.42013383
LCN002,1747.1,18.44194722
LCN002,1767.18,18.46378565
LCN002,1763.39,18.4858017
LCN002,1755.81,18.50886631
LCN002,1768.69,18.53168607
LCN002,1763.58,18.55384588
LCN002,1758.84,18.5762217
LCN002,1765.66,18.59811234
LCN002,1759.6,18.62017775
LCN002,1749.18,18.64298224
LCN002,1761.5,18.66548538
LCN002,1761.12,18.6887064
LCN002,1763.96,18.71188283
LCN002,1772.11,18.73555613
LCN002,1766.04,18.75868678
LCN002,1785.56,18.78100824
LCN002,1777.03,18.80340958
LCN002,1765.66,18.82615328
LCN002,1779.87,18.84848523
LCN002,1772.48,18.87059164
LCN002,1762.06,18.89289045
LCN002,1772.11,18.91519952
LCN002,1766.99,18.93751001
LCN002,1762.25,18.96071577
LCN002,1781.58,18.98423171
LCN002,1774.76,19.0066824
LCN002,1775.33,19.02944636
LCN002,1786.5,19.05172133
LCN002,1774.38,19.07380676
LCN002,1769.64,19.09521747
LCN002,1771.35,19.1164062
LCN002,1757.52,19.13806868
LCN002,1757.71,19.16033602
LCN002,1770.59,19.18260336
LCN002,1763.2,19.20472264
LCN002,1759.98,19.22690582
LCN002,1771.35,19.24889851
LCN002,1765.66,19.27079439
LCN002,1755.43,19.29255319
LCN002,1762.44,19.31504822
LCN002,1767.94,19.3384366
LCN002,1767.56,19.36111665
LCN002,1780.82,19.38385892
LCN002,1770.59,19.40715742
LCN002,1774.0,19.42951202
LCN002,1784.04,19.45215559
LCN002,1773.81,19.47490668
LCN002,1780.82,19.49723053
LCN002,1781.2,19.52029967
LCN002,1772.11,19.54327631
LCN002,1781.96,19.56627083
LCN002,1775.33,19.58853698
LCN002,1765.28,19.61021447
LCN002,1773.24,19.63187194
LCN002,1769.07,19.654181
LCN002,1769.83,19.6768806
LCN002,1784.04,19.69974113
LCN002,1771.92,19.7227993
LCN002,1777.41,19.74548769
LCN002,1784.23,19.76817441
LCN002,1774.38,19.79097939
LCN002,1780.44,19.81351423
LCN002,1785.94,19.83658791
LCN002,1779.31,19.85924029
LCN002,1790.86,19.88176084
LCN002,1785.37,19.90506983
LCN002,1778.55,19.92743969
LCN002,1789.73,19.94957781
LCN002,1778.17,19.97133827
LCN002,1765.66,19.99319553
LCN002,1780.44,20.01547933
LCN002,1773.81,20.03748369
LCN002,1766.99,20.05958414
LCN002,1779.68,20.08166647
LCN002,1770.21,20.10324216
LCN002,1753.35,20.12475872
LCN002,1758.65,20.14632773
LCN002,1766.23,20.16815948
LCN002,1759.22,20.19053388
LCN002,1766.99,20.21287107
LCN002,1772.11,20.23515368
LCN002,1763.01,20.25690675
LCN002,1762.63,20.27846122
LCN002,1768.88,20.30011535
LCN002,1755.43,20.3217783
LCN002,1746.72,20.34338617
LCN002,1759.22,20.36523128
LCN002,1758.27,20.38721871
LCN002,1746.34,20.40906453
LCN002,1759.41,20.43151903
LCN002,1759.6,20.45375657
LCN002,1759.98,20.47617173
LCN002,1770.59,20.49842191
LCN002,1763.58,20.52021122
LCN002,1753.54,20.54246545
LCN002,1766.8,20.56479025
