Port,Value,Time Stamp
PTN006,1312.74,7.738783121
PTN006,1300.74,7.76078558
PTN006,1307.57,7.783216715
PTN006,1305.54,7.805424929
PTN006,1296.45,7.827360392
PTN006,1302.77,7.849758625
PTN006,1305.8,7.872781992
PTN006,1296.58,7.895881891
PTN006,1306.81,7.919043064
PTN006,1306.81,7.941768169
PTN006,1303.52,7.964084625
PTN006,1312.74,7.987246037
PTN006,1301.75,8.009201527
PTN006,1297.71,8.0316329
PTN006,1309.59,8.053775549
PTN006,1302.51,8.075866938
PTN006,1299.48,8.097707987
PTN006,1302.77,8.119477987
PTN006,1295.57,8.141449451
PTN006,1294.55,8.163377523
PTN006,1304.28,8.185523987
PTN006,1295.06,8.207817793
PTN006,1297.97,8.230478525
PTN006,1304.28,8.252653599
PTN006,1300.24,8.275205374
PTN006,1298.6,8.297469378
PTN006,1305.54,8.319584131
PTN006,1294.18,8.341457367
PTN006,1290.39,8.363074064
PTN006,1297.71,8.384657621
PTN006,1293.92,8.407022953
PTN006,1291.4,8.429732561
PTN006,1303.02,8.451900959
PTN006,1296.95,8.474489927
PTN006,1294.05,8.497056007
PTN006,1303.02,8.519723415
PTN006,1299.23,8.543093443
PTN006,1303.27,8.565633297
PTN006,1305.67,8.587856293
PTN006,1297.33,8.6103549
PTN006,1300.49,8.632301807
PTN006,1302.51,8.654301167
PTN006,1291.65,8.676090002
PTN006,1295.69,8.698286533
PTN006,1301.63,8.72048068
PTN006,1294.3,8.742976427
PTN006,1294.93,8.76496315
PTN006,1301.12,8.788059473
PTN006,1299.73,8.810926676
PTN006,1301.75,8.83318305
PTN006,1302.77,8.855962992
PTN006,1301.75,8.878642321
PTN006,1308.7,8.9011693
PTN006,1304.79,8.923804045
PTN006,1302.39,8.946444035
PTN006,1308.45,8.968546391
PTN006,1302.01,8.990646839
PTN006,1294.68,9.012541771
PTN006,1299.99,9.034241676
PTN006,1299.73,9.056565523
PTN006,1297.08,9.078905344
PTN006,1303.9,9.100731134
PTN006,1297.33,9.122827291
PTN006,1295.19,9.145294905
PTN006,1301.12,9.167175531
PTN006,1298.6,9.189202785
PTN006,1289.88,9.210887909
PTN006,1293.04,9.232557058
PTN006,1296.7,9.254567623
PTN006,1290.13,9.276399374
PTN006,1294.43,9.298707962
PTN006,1297.71,9.320800781
PTN006,1298.98,9.344122648
PTN006,1299.73,9.366172075
PTN006,1300.24,9.388818264
PTN006,1296.2,9.411949635
PTN006,1304.28,9.434774637
PTN006,1303.52,9.457355976
PTN006,1300.11,9.480221748
PTN006,1310.22,9.503278732
PTN006,1296.95,9.525250912
PTN006,1297.97,9.547640085
PTN006,1303.9,9.56952858
PTN006,1296.7,9.591666698
PTN006,1294.43,9.613128901
PTN006,1297.46,9.634482384
PTN006,1290.77,9.655757427
PTN006,1283.69,9.677071333
PTN006,1288.87,9.698547125
PTN006,1294.05,9.720749855
PTN006,1287.61,9.742827415
PTN006,1290.64,9.764764309
PTN006,1297.46,9.786699772
PTN006,1288.74,9.809084892
PTN006,1289.0,9.832243681
PTN006,1300.49,9.8546381
PTN006,1295.82,9.877333164
PTN006,1298.34,9.900041103
PTN006,1302.26,9.923300982
PTN006,1299.48,9.94638586
PTN006,1304.28,9.968799591
PTN006,1299.1,9.991796255
PTN006,1298.09,10.01560998
PTN006,1310.34,10.03909183
PTN006,1301.88,10.0612905
PTN006,1303.65,10.0842073
PTN006,1310.34,10.10792208
PTN006,1307.69,10.13111854
PTN006,1316.15,10.1532557
PTN006,1309.08,10.17628169
PTN006,1310.34,10.19949579
PTN006,1319.44,10.22268605
PTN006,1315.02,10.24620748
PTN006,1316.79,10.26854205
PTN006,1313.75,10.29165816
PTN006,1310.72,10.31451654
PTN006,1318.3,10.33688021
PTN006,1309.46,10.35977483
PTN006,1317.92,10.38248277
PTN006,1315.14,10.404392
PTN006,1304.41,10.42652893
PTN006,1310.6,10.44866848
PTN006,1312.11,10.47066545
PTN006,1306.68,10.49297976
PTN006,1310.85,10.51558805
PTN006,1313.38,10.53797436
PTN006,1306.3,10.56066847
PTN006,1315.27,10.58328199
PTN006,1315.27,10.60616732
PTN006,1309.21,10.6291852
PTN006,1318.55,10.65178061
PTN006,1312.36,10.67418647
PTN006,1309.71,10.69724536
PTN006,1318.3,10.71997166
PTN006,1312.62,10.74247885
PTN006,1309.71,10.76439214
PTN006,1316.66,10.78711987
PTN006,1312.62,10.80963326
PTN006,1310.47,10.83167505
PTN006,1316.28,10.85419869
PTN006,1309.08,10.87663865
PTN006,1312.87,10.89915442
PTN006,1315.78,10.92124915
PTN006,1306.68,10.94342422
PTN006,1310.34,10.96549606
PTN006,1314.39,10.98755622
PTN006,1303.02,11.00957966
PTN006,1305.8,11.03244805
PTN006,1312.11,11.05466938
PTN006,1304.41,11.07706666
PTN006,1308.95,11.10025287
PTN006,1311.73,11.12295747
PTN006,1304.66,11.14495397
PTN006,1310.09,11.16714382
PTN006,1308.32,11.18953156
PTN006,1302.89,11.21313667
PTN006,1313.75,11.23578906
PTN006,1310.22,11.25798607
PTN006,1306.05,11.28004336
PTN006,1315.02,11.3023901
PTN006,1306.81,11.32460237
PTN006,1307.57,11.34688187
PTN006,1313.38,11.36874247
PTN006,1304.53,11.39046359
PTN006,1299.73,11.41238213
PTN006,1309.46,11.4346385
PTN006,1305.92,11.45657611
PTN006,1300.87,11.47855496
PTN006,1309.33,11.50072074
PTN006,1306.43,11.52348232
PTN006,1302.51,11.54561758
PTN006,1307.94,11.56739068
PTN006,1304.66,11.58962369
PTN006,1301.0,11.61205029
PTN006,1309.46,11.63453436
PTN006,1304.15,11.65618491
PTN006,1299.61,11.67834401
PTN006,1307.57,11.70036149
PTN006,1305.42,11.72240782
PTN006,1297.46,11.74457979
PTN006,1305.04,11.76650167
PTN006,1304.28,11.78864574
PTN006,1300.74,11.81122112
PTN006,1308.95,11.83401966
PTN006,1309.08,11.856215
PTN006,1301.5,11.87863302
PTN006,1310.34,11.90070605
PTN006,1299.86,11.92174888
PTN006,1289.88,11.9430306
PTN006,1294.3,11.96447849
PTN006,1304.41,11.98696256
PTN006,1295.57,12.00885439
PTN006,1295.44,12.03118086
PTN006,1306.43,12.053442
PTN006,1298.72,12.07531214
PTN006,1293.67,12.09670496
PTN006,1300.11,12.11859632
PTN006,1292.28,12.14016247
PTN006,1288.24,12.1621139
PTN006,1301.0,12.18416953
PTN006,1295.69,12.20598412
PTN006,1286.72,12.22785974
PTN006,1299.48,12.25000262
PTN006,1301.0,12.2722373
PTN006,1291.52,12.2942462
PTN006,1299.99,12.31684303
PTN006,1301.12,12.33889341
PTN006,1294.3,12.36102629
PTN006,1300.37,12.38342786
PTN006,1305.17,12.40677547
PTN006,1297.84,12.42923474
PTN006,1308.45,12.45166302
PTN006,1301.63,12.47415924
PTN006,1299.1,12.49652076
PTN006,1308.32,12.51906633
PTN006,1308.07,12.54187775
PTN006,1302.89,12.56390953
PTN006,1311.99,12.58630562
PTN006,1302.77,12.60839701
PTN006,1299.35,12.63032842
PTN006,1305.8,12.65203476
PTN006,1302.39,12.67435718
PTN006,1299.86,12.69677663
PTN006,1308.32,12.71951842
PTN006,1307.82,12.74240041
PTN006,1309.71,12.76527786
PTN006,1315.4,12.78802204
PTN006,1305.8,12.81055355
PTN006,1310.6,12.83321524
PTN006,1311.86,12.85520577
PTN006,1300.24,12.8770864
PTN006,1308.58,12.89968848
PTN006,1312.74,12.92224741
PTN006,1300.74,12.94405413
PTN006,1304.53,12.96567631
PTN006,1303.9,12.98719096
PTN006,1294.18,13.00887871
PTN006,1295.06,13.03045082
PTN006,1299.86,13.05171061
PTN006,1295.94,13.07364082
PTN006,1289.88,13.09539914
PTN006,1298.47,13.11780262
PTN006,1304.03,13.14085412
PTN006,1299.73,13.16325116
PTN006,1308.83,13.18645668
PTN006,1302.51,13.20879126
PTN006,1297.84,13.23178673
PTN006,1309.33,13.25412965
PTN006,1300.74,13.27641058
PTN006,1304.41,13.29852772
PTN006,1307.44,13.32083392
PTN006,1301.38,13.34295177
PTN006,1301.88,13.36453128
PTN006,1304.53,13.38591933
PTN006,1292.28,13.4072082
PTN006,1287.1,13.42848635
PTN006,1295.69,13.44982576
PTN006,1295.44,13.47125912
PTN006,1285.84,13.49269676
PTN006,1288.37,13.51434422
PTN006,1298.09,13.53702116
PTN006,1295.69,13.56046629
PTN006,1309.21,13.58419561
PTN006,1312.87,13.60797668
PTN006,1307.57,13.63109517
PTN006,1315.02,13.65305257
PTN006,1304.28,13.67547989
PTN006,1311.48,13.69863129
PTN006,1313.63,13.72108459
PTN006,1305.54,13.74354863
PTN006,1310.47,13.76610851
PTN006,1317.42,13.78883338
PTN006,1307.19,13.8111856
PTN006,1311.35,13.83329439
PTN006,1311.23,13.85527158
PTN006,1300.74,13.87688661
PTN006,1304.91,13.89881921
PTN006,1306.81,13.9206965
PTN006,1300.24,13.94267559
PTN006,1302.64,13.96437454
PTN006,1307.31,13.98597336
PTN006,1296.2,14.0079596
PTN006,1297.08,14.0303607
PTN006,1309.59,14.05289483
PTN006,1301.5,14.07497025
PTN006,1303.65,14.09759378
PTN006,1310.09,14.11996818
PTN006,1303.52,14.1424706
PTN006,1306.55,14.16501427
PTN006,1314.39,14.18781281
PTN006,1306.93,14.21043253
PTN006,1308.83,14.23240352
PTN006,1309.59,14.25439119
PTN006,1302.51,14.27657461
PTN006,1305.67,14.29892826
PTN006,1311.1,14.32104754
PTN006,1298.22,14.34323192
PTN006,1305.42,14.36536574
PTN006,1309.84,14.38743639
PTN006,1299.73,14.40944123
PTN006,1301.5,14.43170881
PTN006,1310.22,14.45389533
PTN006,1303.4,14.47603607
PTN006,1300.11,14.49767733
PTN006,1307.19,14.52008915
PTN006,1302.13,14.54218173
PTN006,1299.23,14.56405735
PTN006,1309.97,14.58643627
PTN006,1300.62,14.60843921
PTN006,1299.73,14.63054204
PTN006,1307.57,14.65269232
PTN006,1303.14,14.67488408
PTN006,1300.87,14.6969707
PTN006,1309.59,14.71928167
PTN006,1300.49,14.74101543
PTN006,1297.97,14.76315784
PTN006,1308.7,14.78568721
PTN006,1303.9,14.80785227
PTN006,1297.97,14.82994509
PTN006,1307.94,14.85211611
PTN006,1303.14,14.87463832
PTN006,1301.75,14.89661121
PTN006,1306.81,14.91873169
PTN006,1302.26,14.94086051
PTN006,1299.61,14.96308398
PTN006,1308.95,14.98502731
PTN006,1301.88,15.00732374
PTN006,1301.5,15.03017807
PTN006,1313.75,15.05292106
PTN006,1306.43,15.07520199
PTN006,1300.74,15.09699965
PTN006,1309.71,15.11947942
PTN006,1305.17,15.14190292
PTN006,1304.79,15.16395617
PTN006,1309.97,15.18633366
PTN006,1308.45,15.20918775
PTN006,1307.57,15.23184419
PTN006,1313.12,15.25478244
PTN006,1310.85,15.27705717
PTN006,1310.72,15.29978108
PTN006,1310.47,15.32204866
PTN006,1303.65,15.34446287
PTN006,1311.1,15.36648989
PTN006,1310.72,15.38885307
PTN006,1309.33,15.41162729
PTN006,1315.27,15.43369293
PTN006,1308.83,15.45521665
PTN006,1297.84,15.47673798
PTN006,1303.4,15.49835157
PTN006,1306.18,15.51986814
PTN006,1295.57,15.5414114
PTN006,1294.81,15.56291723
PTN006,1303.65,15.58457255
PTN006,1298.34,15.60639405
PTN006,1291.65,15.62824416
PTN006,1298.6,15.64982033
PTN006,1299.35,15.67134809
PTN006,1288.24,15.69308043
PTN006,1294.93,15.71488404
PTN006,1298.09,15.73670411
PTN006,1291.27,15.75870514
PTN006,1296.58,15.78070116
PTN006,1301.75,15.80285645
PTN006,1296.32,15.82539725
PTN006,1299.73,15.84796405
PTN006,1305.04,15.86982441
PTN006,1297.46,15.89198327
PTN006,1301.25,15.91472077
PTN006,1305.29,15.93750334
PTN006,1302.39,15.96025252
PTN006,1310.85,15.98303008
PTN006,1308.2,16.00519967
PTN006,1296.32,16.028157
PTN006,1311.1,16.0506804
PTN006,1310.22,16.07287788
PTN006,1301.25,16.09549952
PTN006,1310.72,16.11750269
PTN006,1309.08,16.13992143
PTN006,1299.61,16.16161251
PTN006,1307.82,16.1838336
PTN006,1306.55,16.20595288
PTN006,1297.08,16.22820163
PTN006,1308.32,16.25037408
PTN006,1307.06,16.27255058
PTN006,1297.84,16.29442501
PTN006,1304.03,16.31637239
PTN006,1304.41,16.33819366
PTN006,1293.42,16.3599844
PTN006,1301.0,16.38203049
PTN006,1304.79,16.40408134
PTN006,1294.43,16.42628622
PTN006,1299.48,16.44845915
PTN006,1307.82,16.47072935
PTN006,1299.23,16.49273634
PTN006,1302.39,16.51490188
PTN006,1306.05,16.53722644
PTN006,1302.13,16.56004548
PTN006,1312.74,16.58267784
PTN006,1309.21,16.60493541
PTN006,1300.74,16.62766147
PTN006,1310.47,16.64997196
PTN006,1311.48,16.6724062
PTN006,1302.89,16.69491243
PTN006,1311.48,16.71742415
PTN006,1308.95,16.7399416
PTN006,1310.09,16.7628243
PTN006,1315.9,16.78504062
PTN006,1309.71,16.80775213
PTN006,1309.46,16.83128595
PTN006,1324.49,16.8540771
PTN006,1310.85,16.87622118
PTN006,1313.75,16.89880133
PTN006,1317.54,16.9213376
PTN006,1308.7,16.94341421
PTN006,1308.95,16.96476507
PTN006,1308.95,16.98601031
PTN006,1296.7,17.00719285
PTN006,1291.4,17.02844501
PTN006,1300.24,17.04992795
PTN006,1299.1,17.07116342
PTN006,1288.24,17.09241533
PTN006,1289.38,17.11397481
PTN006,1296.32,17.13580275
PTN006,1291.02,17.15755916
PTN006,1292.28,17.17986298
PTN006,1305.04,17.20248365
PTN006,1299.35,17.22509813
PTN006,1301.0,17.24745178
PTN006,1307.94,17.26991487
PTN006,1300.37,17.2923975
PTN006,1302.64,17.31468129
PTN006,1305.67,17.33644271
PTN006,1293.54,17.35793138
PTN006,1294.68,17.37992501
PTN006,1304.15,17.40196443
PTN006,1296.45,17.42407727
PTN006,1296.95,17.44613433
PTN006,1303.4,17.46784496
PTN006,1297.33,17.48972964
PTN006,1294.18,17.51187873
PTN006,1303.14,17.53417897
PTN006,1302.39,17.55587268
PTN006,1291.14,17.57713914
PTN006,1294.05,17.5991919
PTN006,1294.05,17.62084913
PTN006,1287.61,17.64270544
PTN006,1294.43,17.66467929
PTN006,1301.63,17.68725204
PTN006,1292.41,17.70910549
PTN006,1293.92,17.73135209
PTN006,1304.66,17.75345588
PTN006,1293.67,17.77534103
PTN006,1295.44,17.79778361
PTN006,1306.3,17.82040024
PTN006,1298.34,17.8426137
PTN006,1300.49,17.86456823
PTN006,1304.91,17.88634062
PTN006,1296.7,17.90857887
PTN006,1295.94,17.9307096
PTN006,1305.67,17.95299292
PTN006,1300.74,17.97529244
PTN006,1298.47,17.99714828
PTN006,1303.78,18.0191772
PTN006,1300.49,18.04150414
PTN006,1298.98,18.06364274
PTN006,1305.8,18.08515739
PTN006,1294.55,18.10665798
PTN006,1288.37,18.12869978
PTN006,1305.04,18.15120935
PTN006,1301.12,18.1733427
PTN006,1297.08,18.19606304
PTN006,1307.31,18.21905136
PTN006,1305.8,18.24198651
PTN006,1303.78,18.26412296
PTN006,1306.55,18.28616858
PTN006,1296.95,18.30800247
PTN006,1295.94,18.33089161
PTN006,1310.6,18.35355401
PTN006,1306.05,18.3761549
PTN006,1305.42,18.39833593
PTN006,1307.44,18.42013383
PTN006,1298.72,18.44194722
PTN006,1311.73,18.46378565
PTN006,1309.33,18.4858017
PTN006,1303.78,18.50886631
PTN006,1305.42,18.53168607
PTN006,1310.6,18.55384588
PTN006,1305.8,18.5762217
PTN006,1302.39,18.59811234
PTN006,1307.06,18.62017775
PTN006,1299.35,18.64298224
PTN006,1304.66,18.66548538
PTN006,1310.34,18.6887064
PTN006,1304.91,18.71188283
PTN006,1310.85,18.73555613
PTN006,1313.63,18.75868678
PTN006,1316.66,18.78100824
PTN006,1316.53,18.80340958
PTN006,1310.85,18.82615328
PTN006,1315.14,18.84848523
PTN006,1316.66,18.87059164
PTN006,1308.45,18.89289045
PTN006,1308.83,18.91519952
PTN006,1314.51,18.93751001
PTN006,1306.93,18.96071577
PTN006,1319.56,18.98423171
PTN006,1321.46,19.0066824
PTN006,1311.1,19.02944636
PTN006,1322.72,19.05172133
PTN006,1318.18,19.07380676
PTN006,1308.58,19.09521747
PTN006,1311.73,19.1164062
PTN006,1309.21,19.13806868
PTN006,1303.14,19.16033602
PTN006,1313.5,19.18260336
PTN006,1314.89,19.20472264
PTN006,1303.78,19.22690582
PTN006,1310.98,19.24889851
PTN006,1312.36,19.27079439
PTN006,1303.65,19.29255319
PTN006,1305.04,19.31504822
PTN006,1313.63,19.3384366
PTN006,1307.19,19.36111665
PTN006,1315.4,19.38385892
PTN006,1317.54,19.40715742
PTN006,1310.98,19.42951202
PTN006,1319.69,19.45215559
PTN006,1316.15,19.47490668
PTN006,1314.13,19.49723053
PTN006,1319.44,19.52029967
PTN006,1313.38,19.54327631
PTN006,1314.51,19.56627083
PTN006,1319.94,19.58853698
PTN006,1306.3,19.61021447
PTN006,1307.94,19.63187194
PTN006,1313.38,19.654181
PTN006,1310.98,19.6768806
PTN006,1315.4,19.69974113
PTN006,1317.42,19.7227993
PTN006,1312.36,19.74548769
PTN006,1318.68,19.76817441
PTN006,1318.68,19.79097939
PTN006,1314.39,19.81351423
PTN006,1321.33,19.83658791
PTN006,1318.43,19.85924029
PTN006,1318.43,19.88176084
PTN006,1325.0,19.90506983
PTN006,1316.66,19.92743969
PTN006,1321.46,19.94957781
PTN006,1319.94,19.97133827
PTN006,1309.08,19.99319553
PTN006,1314.89,20.01547933
PTN006,1317.8,20.03748369
PTN006,1309.08,20.05958414
PTN006,1316.66,20.08166647
PTN006,1316.15,20.10324216
PTN006,1303.78,20.12475872
PTN006,1299.61,20.14632773
PTN006,1311.23,20.16815948
PTN006,1310.6,20.19053388
PTN006,1306.05,20.21287107
PTN006,1316.28,20.23515368
PTN006,1308.83,20.25690675
PTN006,1303.14,20.27846122
PTN006,1309.33,20.30011535
PTN006,1307.31,20.3217783
PTN006,1295.82,20.34338617
PTN006,1303.52,20.36523128
PTN006,1308.95,20.38721871
PTN006,1297.33,20.40906453
PTN006,1303.4,20.43151903
PTN006,1311.1,20.45375657
PTN006,1306.93,20.47617173
PTN006,1306.55,20.49842191
PTN006,1310.09,20.52021122
PTN006,1303.78,20.54246545
PTN006,1306.55,20.56479025
PTN006,1312.87,20.58678722
PTN006,1301.63,20.60853314
