Port,Value,Time Stamp
LCN003,1531.29,2.983213663
LCN003,1531.1,3.006028652
LCN003,1530.72,3.028515816
LCN003,1543.23,3.050851583
LCN003,1537.92,3.073266029
LCN003,1544.36,3.096016645
LCN003,1555.73,3.118997097
LCN003,1542.85,3.141062737
LCN003,1554.97,3.163401604
LCN003,1560.85,3.185256958
LCN003,1548.53,3.207152843
LCN003,1558.76,3.229776382
LCN003,1566.34,3.251714706
LCN003,1561.8,3.273896217
LCN003,1561.42,3.295846462
LCN003,1572.03,3.317818165
LCN003,1563.69,3.34010005
LCN003,1567.48,3.362287283
LCN003,1584.15,3.384648561
LCN003,1572.78,3.406930685
LCN003,1571.27,3.42882514
LCN003,1582.64,3.450734615
LCN003,1577.52,3.472842932
LCN003,1578.09,3.494956493
LCN003,1585.29,3.516966581
LCN003,1582.83,3.539493561
LCN003,1587.56,3.562002897
LCN003,1603.48,3.584901094
LCN003,1601.2,3.607641697
LCN003,1601.96,3.629992008
LCN003,1610.49,3.652538776
LCN003,1604.8,3.674977541
LCN003,1612.95,3.697598457
LCN003,1618.26,3.720364571
LCN003,1607.08,3.742585659
LCN003,1619.2,3.765157223
LCN003,1626.02,3.788954496
LCN003,1625.46,3.811724186
LCN003,1633.22,3.834582806
LCN003,1623.18,3.856692553
LCN003,1627.35,3.878863573
LCN003,1630.0,3.90107131
LCN003,1625.84,3.923497915
LCN003,1629.62,3.945826292
LCN003,1638.53,3.967938662
LCN003,1635.69,3.990455151
LCN003,1635.31,4.012879372
LCN003,1645.16,4.035267353
LCN003,1636.82,4.057705402
LCN003,1643.27,4.080059052
LCN003,1650.47,4.102561951
LCN003,1640.24,4.12514925
LCN003,1652.17,4.147652149
LCN003,1651.6,4.16984725
LCN003,1644.02,4.192035675
LCN003,1650.47,4.214053631
LCN003,1652.93,4.236331224
LCN003,1641.75,4.258422136
LCN003,1656.72,4.280817986
LCN003,1662.4,4.303735018
LCN003,1653.69,4.325964212
LCN003,1665.62,4.348356009
LCN003,1663.35,4.370289564
LCN003,1648.19,4.391625404
LCN003,1650.66,4.413258553
LCN003,1659.37,4.435362101
LCN003,1651.98,4.457613468
LCN003,1662.59,4.480019093
LCN003,1669.41,4.502439499
LCN003,1659.75,4.525049448
LCN003,1672.26,4.548170328
LCN003,1672.26,4.570363522
LCN003,1666.0,4.593033552
LCN003,1681.92,4.616247654
LCN003,1676.04,4.639015675
LCN003,1671.69,4.660996675
LCN003,1685.9,4.683638334
LCN003,1682.3,4.706705093
LCN003,1683.24,4.729076385
LCN003,1695.56,4.75138855
LCN003,1682.3,4.773884773
LCN003,1688.93,4.79668808
LCN003,1698.4,4.819492102
LCN003,1689.88,4.842131853
LCN003,1696.32,4.864830732
LCN003,1697.27,4.887310028
LCN003,1689.31,4.910432339
LCN003,1704.09,4.932953119
LCN003,1698.59,4.955281496
LCN003,1697.27,4.977778673
LCN003,1709.2,5.000409365
LCN003,1698.4,5.022710562
LCN003,1697.83,5.044756889
LCN003,1706.93,5.066631317
LCN003,1697.83,5.088759184
LCN003,1700.11,5.111467838
LCN003,1709.2,5.134599924
LCN003,1698.97,5.156864643
LCN003,1703.52,5.179095507
LCN003,1712.99,5.201719522
LCN003,1700.11,5.22383976
LCN003,1705.41,5.246084452
LCN003,1708.06,5.268105745
LCN003,1700.3,5.290279865
LCN003,1703.33,5.312813282
LCN003,1712.42,5.335000753
LCN003,1705.41,5.357783318
LCN003,1718.86,5.380483389
LCN003,1720.57,5.402364492
LCN003,1701.24,5.423997641
LCN003,1711.48,5.446562529
LCN003,1712.8,5.468400717
LCN003,1708.25,5.490943909
LCN003,1720.76,5.514102936
