PTN010,656.05,1.254484653
PTN011,655.03,1.254484653
PTN012,664.63,1.254484653
LCN001,961.37,1.254484653
LCN002,942.99,1.254484653
LCN003,960.23,1.254484653
SGN001,55.6,1.254484653
SGN002,55.6,1.254484653
SGN003,55.6,1.254484653
SGN004,55.6,1.254484653
SGNExternal,1051.75,1.254484653
TCN001,1.9,1.254484653
TCN002,1.97,1.254484653
TCN003,2.01,1.254484653
TCN004,2.04,1.254484653
TCN005,2.06,1.254484653
TCN006,2.06,1.254484653
TCN007,2.07,1.254484653
TCN008,2.09,1.254484653
TCN009,2.37,1.254484653
TCN010,2.55,1.254484653
TCN011,2.64,1.254484653
TCN012,2.67,1.254484653
TCN013,2.73,1.254484653
TCN014,2.85,1.254484653
PTN001,1077.51,1.276096344
PTN002,2683.86,1.276096344
PTN003,722.1,1.276096344
PTN004,719.2,1.276096344
PTN005,710.36,1.276096344
PTN006,709.22,1.276096344
PTN007,629.27,1.276096344
PTN008,639.12,1.276096344
PTN009,635.84,1.276096344
PTN010,645.18,1.276096344
PTN011,643.92,1.276096344
PTN012,653.52,1.276096344
LCN001,939.39,1.276096344
LCN002,924.8,1.276096344
LCN003,942.04,1.276096344
SGN001,55.6,1.276096344
SGN002,55.6,1.276096344
SGN003,55.6,1.276096344
SGN004,55.6,1.276096344
SGNExternal,1040.95,1.276096344
TCN001,2.0,1.276096344
TCN002,2.06,1.276096344
TCN003,2.1,1.276096344
TCN004,2.12,1.276096344
TCN005,2.13,1.276096344
TCN006,2.14,1.276096344
TCN007,2.14,1.276096344
TCN008,2.14,1.276096344
TCN009,2.42,1.276096344
TCN010,2.6,1.276096344
TCN011,2.69,1.276096344
TCN012,2.74,1.276096344
TCN013,2.8,1.276096344
TCN014,2.91,1.276096344
PTN001,1084.52,1.297935247
PTN002,2700.91,1.297935247
PTN003,726.01,1.297935247
PTN004,722.86,1.297935247
PTN005,716.17,1.297935247
PTN006,714.91,1.297935247
PTN007,628.38,1.297935247
PTN008,638.61,1.297935247
PTN009,634.32,1.297935247
PTN010,643.54,1.297935247
PTN011,641.9,1.297935247
PTN012,651.5,1.297935247
LCN001,968.38,1.297935247
LCN002,935.41,1.297935247
LCN003,951.9,1.297935247
SGN001,55.6,1.297935247
SGN002,55.6,1.297935247
SGN003,55.6,1.297935247
SGN004,55.6,1.297935247
SGNExternal,1054.78,1.297935247
TCN001,2.03,1.297935247
TCN002,2.09,1.297935247
TCN003,2.11,1.297935247
TCN004,2.13,1.297935247
TCN005,2.16,1.297935247
TCN006,2.21,1.297935247
TCN007,2.22,1.297935247
TCN008,2.26,1.297935247
TCN009,2.52,1.297935247
TCN010,2.69,1.297935247
TCN011,2.79,1.297935247
TCN012,2.83,1.297935247
TCN013,2.88,1.297935247
TCN014,2.98,1.297935247
PTN001,1089.83,1.319742441
PTN002,2713.7,1.319742441
PTN003,729.42,1.319742441
PTN004,726.02,1.319742441
PTN005,725.01,1.319742441
PTN006,723.88,1.319742441
PTN007,632.42,1.319742441
PTN008,642.15,1.319742441
PTN009,638.36,1.319742441
PTN010,647.46,1.319742441
PTN011,646.19,1.319742441
PTN012,655.29,1.319742441
LCN001,962.13,1.319742441
LCN002,933.52,1.319742441
LCN003,950.0,1.319742441
SGN001,55.6,1.319742441
SGN002,55.6,1.319742441
SGN003,55.6,1.319742441
SGN004,55.6,1.319742441
SGNExternal,1046.82,1.319742441
TCN001,2.05,1.319742441
TCN002,2.14,1.319742441
TCN003,2.19,1.319742441
TCN004,2.23,1.319742441
TCN005,2.28,1.319742441
TCN006,2.32,1.319742441
TCN007,2.34,1.319742441
TCN008,2.37,1.319742441
TCN009,2.6,1.319742441
TCN010,2.76,1.319742441
TCN011,2.83,1.319742441
TCN012,2.85,1.319742441
TCN013,2.91,1.319742441
TCN014,2.99,1.319742441
PTN001,1096.46,1.341676474
PTN002,2729.33,1.341676474
PTN003,733.59,1.341676474
PTN004,730.06,1.341676474
PTN005,728.55,1.341676474
PTN006,727.54,1.341676474
PTN007,634.57,1.341676474
PTN008,644.17,1.341676474
PTN009,640.38,1.341676474
PTN010,649.48,1.341676474
PTN011,647.96,1.341676474
PTN012,657.06,1.341676474
LCN001,940.91,1.341676474
LCN002,928.78,1.341676474
LCN003,945.07,1.341676474
SGN001,55.6,1.341676474
SGN002,55.6,1.341676474
SGN003,55.6,1.341676474
SGN004,55.6,1.341676474
SGNExternal,1039.43,1.341676474
TCN001,2.14,1.341676474
TCN002,2.24,1.341676474
TCN003,2.29,1.341676474
TCN004,2.33,1.341676474
TCN005,2.37,1.341676474
TCN006,2.4,1.341676474
TCN007,2.4,1.341676474
TCN008,2.42,1.341676474
TCN009,2.64,1.341676474
TCN010,2.79,1.341676474
TCN011,2.87,1.341676474
TCN012,2.89,1.341676474
TCN013,2.96,1.341676474
TCN014,3.07,1.341676474
PTN001,1108.4,1.36322546
PTN002,2759.18,1.36322546
PTN003,741.3,1.36322546
PTN004,737.77,1.36322546
PTN005,735.75,1.36322546
PTN006,734.74,1.36322546
PTN007,640.64,1.36322546
PTN008,650.61,1.36322546
PTN009,646.32,1.36322546
PTN010,655.16,1.36322546
PTN011,653.27,1.36322546
PTN012,662.36,1.36322546
LCN001,973.68,1.36322546
LCN002,943.18,1.36322546
LCN003,959.28,1.36322546
SGN001,55.6,1.36322546
SGN002,55.6,1.36322546
SGN003,55.6,1.36322546
SGN004,55.6,1.36322546
SGNExternal,1051.75,1.36322546
TCN001,2.18,1.36322546
TCN002,2.27,1.36322546
TCN003,2.3,1.36322546
TCN004,2.34,1.36322546
TCN005,2.38,1.36322546
TCN006,2.44,1.36322546
TCN007,2.45,1.36322546
TCN008,2.49,1.36322546
TCN009,2.71,1.36322546
TCN010,2.88,1.36322546
TCN011,2.96,1.36322546
TCN012,2.99,1.36322546
TCN013,3.06,1.36322546
TCN014,3.14,1.36322546
PTN001,1122.8,1.384902
PTN002,2796.12,1.384902
PTN003,751.15,1.384902
PTN004,747.5,1.384902
PTN005,748.89,1.384902
PTN006,748.0,1.384902
PTN007,650.74,1.384902
PTN008,660.47,1.384902
PTN009,656.42,1.384902
PTN010,665.14,1.384902
PTN011,663.25,1.384902
PTN012,672.47,1.384902
LCN001,986.38,1.384902
LCN002,960.8,1.384902
LCN003,976.53,1.384902
SGN001,55.6,1.384902
SGN002,55.6,1.384902
SGN003,55.6,1.384902
SGN004,55.6,1.384902
SGNExternal,1056.86,1.384902
TCN001,2.18,1.384902
TCN002,2.29,1.384902
TCN003,2.34,1.384902
TCN004,2.4,1.384902
TCN005,2.46,1.384902
TCN006,2.53,1.384902
TCN007,2.55,1.384902
TCN008,2.59,1.384902
TCN009,2.8,1.384902
TCN010,2.95,1.384902
TCN011,3.02,1.384902
TCN012,3.03,1.384902
TCN013,3.09,1.384902
TCN014,3.16,1.384902
PTN001,1130.75,1.406997919
PTN002,2815.07,1.406997919
PTN003,756.2,1.406997919
PTN004,752.67,1.406997919
PTN005,754.44,1.406997919
PTN006,753.43,1.406997919
PTN007,656.17,1.406997919
PTN008,665.52,1.406997919
PTN009,661.73,1.406997919
PTN010,670.82,1.406997919
PTN011,668.93,1.406997919
PTN012,677.77,1.406997919
LCN001,959.85,1.406997919
LCN002,957.96,1.406997919
LCN003,974.25,1.406997919
SGN001,55.6,1.406997919
SGN002,55.6,1.406997919
SGN003,55.6,1.406997919
SGN004,55.6,1.406997919
SGNExternal,1043.98,1.406997919
TCN001,2.25,1.406997919
TCN002,2.37,1.406997919
TCN003,2.45,1.406997919
TCN004,2.5,1.406997919
TCN005,2.56,1.406997919
TCN006,2.61,1.406997919
TCN007,2.62,1.406997919
TCN008,2.63,1.406997919
TCN009,2.84,1.406997919
TCN010,2.98,1.406997919
TCN011,3.05,1.406997919
TCN012,3.05,1.406997919
TCN013,3.13,1.406997919
TCN014,3.21,1.406997919
PTN001,1150.27,1.429071903
PTN002,2862.91,1.429071903
PTN003,768.71,1.429071903
PTN004,764.93,1.429071903
PTN005,763.41,1.429071903
PTN006,762.53,1.429071903
PTN007,664.38,1.429071903
PTN008,673.6,1.429071903
PTN009,669.69,1.429071903
PTN010,678.02,1.429071903
PTN011,676.26,1.429071903
PTN012,685.1,1.429071903
LCN001,988.08,1.429071903
LCN002,974.63,1.429071903
LCN003,990.17,1.429071903
SGN001,55.6,1.429071903
SGN002,55.6,1.429071903
SGN003,55.6,1.429071903
SGN004,55.6,1.429071903
SGNExternal,1061.79,1.429071903
TCN001,2.3,1.429071903
TCN002,2.42,1.429071903
TCN003,2.46,1.429071903
TCN004,2.5,1.429071903
TCN005,2.56,1.429071903
TCN006,2.63,1.429071903
TCN007,2.64,1.429071903
TCN008,2.67,1.429071903
TCN009,2.89,1.429071903
TCN010,3.05,1.429071903
TCN011,3.13,1.429071903
TCN012,3.16,1.429071903
TCN013,3.23,1.429071903
TCN014,3.31,1.429071903
PTN001,1166.94,1.45077467
PTN002,2903.65,1.45077467
PTN003,780.07,1.45077467
PTN004,776.29,1.45077467
PTN005,778.32,1.45077467
PTN006,777.18,1.45077467
PTN007,676.26,1.45077467
PTN008,685.86,1.45077467
PTN009,681.56,1.45077467
PTN010,690.15,1.45077467
PTN011,688.13,1.45077467
PTN012,696.84,1.45077467
LCN001,1012.9,1.45077467
LCN002,991.3,1.45077467
LCN003,1007.03,1.45077467
SGN001,55.6,1.45077467
SGN002,55.6,1.45077467
SGN003,55.6,1.45077467
SGN004,55.6,1.45077467
SGNExternal,1066.9,1.45077467
TCN001,2.3,1.45077467
TCN002,2.42,1.45077467
TCN003,2.47,1.45077467
TCN004,2.53,1.45077467
TCN005,2.6,1.45077467
TCN006,2.69,1.45077467
TCN007,2.72,1.45077467
TCN008,2.77,1.45077467
TCN009,2.98,1.45077467
TCN010,3.13,1.45077467
TCN011,3.2,1.45077467
TCN012,3.21,1.45077467
TCN013,3.27,1.45077467
TCN014,3.34,1.45077467
PTN001,1173.76,1.472521782
PTN002,2922.59,1.472521782
PTN003,784.87,1.472521782
PTN004,781.35,1.472521782
PTN005,783.37,1.472521782
PTN006,782.23,1.472521782
PTN007,682.7,1.472521782
PTN008,692.3,1.472521782
PTN009,688.26,1.472521782
PTN010,696.84,1.472521782
PTN011,695.2,1.472521782
PTN012,704.04,1.472521782
LCN001,989.6,1.472521782
LCN002,995.28,1.472521782
LCN003,1011.39,1.472521782
SGN001,55.6,1.472521782
SGN002,55.6,1.472521782
SGN003,55.6,1.472521782
SGN004,55.6,1.472521782
SGNExternal,1058.0,1.472521782
TCN001,2.35,1.472521782
TCN002,2.49,1.472521782
TCN003,2.57,1.472521782
TCN004,2.63,1.472521782
TCN005,2.71,1.472521782
TCN006,2.77,1.472521782
TCN007,2.78,1.472521782
TCN008,2.81,1.472521782
TCN009,3.02,1.472521782
TCN010,3.16,1.472521782
TCN011,3.22,1.472521782
TCN012,3.22,1.472521782
TCN013,3.3,1.472521782
TCN014,3.37,1.472521782
PTN001,1183.81,1.494190216
PTN002,2948.17,1.494190216
PTN003,791.69,1.494190216
PTN004,788.17,1.494190216
PTN005,787.28,1.494190216
PTN006,786.4,1.494190216
