Port,Value,Time Stamp
PTN002,4138.98,2.468197823
PTN002,4138.98,2.491573095
PTN002,4173.09,2.514581442
PTN002,4167.88,2.537212372
PTN002,4175.45,2.560209036
PTN002,4217.14,2.582564354
PTN002,4208.14,2.604819059
PTN002,4193.93,2.62752676
PTN002,4222.35,2.649485826
PTN002,4218.08,2.671744823
PTN002,4224.72,2.694056034
PTN002,4237.51,2.716232538
PTN002,4244.14,2.739207745
PTN002,4245.08,2.762001991
PTN002,4289.61,2.784870148
PTN002,4267.82,2.807348728
PTN002,4280.61,2.829231977
PTN002,4270.19,2.850512505
PTN002,4254.56,2.872150183
PTN002,4268.77,2.894343615
PTN002,4289.14,2.916315794
PTN002,4281.56,2.938769817
PTN002,4278.71,2.960784912
PTN002,4311.4,2.983213663
PTN002,4315.19,3.006028652
PTN002,4318.98,3.028515816
PTN002,4343.61,3.050851583
PTN002,4339.34,3.073266029
PTN002,4357.82,3.096016645
PTN002,4386.71,3.118997097
PTN002,4355.92,3.141062737
PTN002,4378.19,3.163401604
PTN002,4385.76,3.185256958
PTN002,4365.87,3.207152843
PTN002,4391.45,3.229776382
PTN002,4399.97,3.251714706
PTN002,4397.61,3.273896217
PTN002,4405.66,3.295846462
PTN002,4415.13,3.317818165
PTN002,4399.03,3.34010005
PTN002,4414.18,3.362287283
PTN002,4436.45,3.384648561
PTN002,4426.03,3.406930685
PTN002,4427.45,3.42882514
PTN002,4433.61,3.450734615
PTN002,4430.76,3.472842932
PTN002,4433.61,3.494956493
PTN002,4453.5,3.516966581
PTN002,4451.6,3.539493561
PTN002,4458.24,3.562002897
PTN002,4489.5,3.584901094
PTN002,4489.5,3.607641697
PTN002,4494.24,3.629992008
PTN002,4514.13,3.652538776
PTN002,4498.02,3.674977541
PTN002,4521.71,3.697598457
PTN002,4547.29,3.720364571
PTN002,4508.45,3.742585659
PTN002,4532.6,3.765157223
PTN002,4567.18,3.788954496
PTN002,4550.6,3.811724186
PTN002,4567.18,3.834582806
PTN002,4550.6,3.856692553
PTN002,4550.6,3.878863573
PTN002,4565.76,3.90107131
PTN002,4561.02,3.923497915
PTN002,4567.65,3.945826292
PTN002,4576.65,3.967938662
PTN002,4574.29,3.990455151
PTN002,4585.65,4.012879372
PTN002,4591.81,4.035267353
PTN002,4576.18,4.057705402
PTN002,4601.29,4.080059052
PTN002,4616.92,4.102561951
PTN002,4600.81,4.12514925
PTN002,4615.5,4.147652149
PTN002,4608.86,4.16984725
PTN002,4603.18,4.192035675
PTN002,4611.23,4.214053631
PTN002,4615.5,4.236331224
PTN002,4602.23,4.258422136
PTN002,4630.65,4.280817986
PTN002,4642.02,4.303735018
PTN002,4637.28,4.325964212
PTN002,4641.55,4.348356009
PTN002,4642.97,4.370289564
PTN002,4614.55,4.391625404
PTN002,4610.76,4.413258553
PTN002,4629.23,4.435362101
PTN002,4621.65,4.457613468
PTN002,4636.34,4.480019093
PTN002,4652.92,4.502439499
PTN002,4639.65,4.525049448
PTN002,4664.76,4.548170328
PTN002,4664.76,4.570363522
PTN002,4656.7,4.593033552
PTN002,4683.23,4.616247654
PTN002,4696.49,4.639015675
PTN002,4675.18,4.660996675
PTN002,4688.91,4.683638334
PTN002,4693.18,4.706705093
PTN002,4705.97,4.729076385
PTN002,4707.39,4.75138855
PTN002,4695.07,4.773884773
PTN002,4709.76,4.79668808
PTN002,4736.76,4.819492102
PTN002,4710.7,4.842131853
PTN002,4716.86,4.864830732
PTN002,4718.28,4.887310028
PTN002,4718.76,4.910432339
PTN002,4749.54,4.932953119
PTN002,4731.54,4.955281496
PTN002,4740.54,4.977778673
PTN002,4757.6,5.000409365
PTN002,4739.6,5.022710562
PTN002,4736.76,5.044756889
PTN002,4733.91,5.066631317
PTN002,4726.81,5.088759184
PTN002,4738.18,5.111467838
PTN002,4753.81,5.134599924
PTN002,4741.49,5.156864643
PTN002,4749.07,5.179095507
PTN002,4765.18,5.201719522
PTN002,4749.07,5.22383976
PTN002,4751.44,5.246084452
PTN002,4758.54,5.268105745
PTN002,4746.23,5.290279865
PTN002,4759.49,5.312813282
PTN002,4768.02,5.335000753
PTN002,4771.81,5.357783318
PTN002,4786.02,5.380483389
PTN002,4788.39,5.402364492
PTN002,4744.81,5.423997641
PTN002,4764.23,5.446562529
PTN002,4768.49,5.468400717
PTN002,4758.07,5.490943909
PTN002,4785.54,5.514102936
PTN002,4792.65,5.537350893
PTN002,4818.23,5.560501814
PTN002,4826.28,5.58300972
PTN002,4807.81,5.605383635
PTN002,4792.65,5.627891064
PTN002,4821.54,5.650437355
PTN002,4802.12,5.673053503
PTN002,4813.96,5.695931196
PTN002,4834.81,5.718509674
PTN002,4800.7,5.740675688
PTN002,4793.12,5.762424469
PTN002,4788.86,5.783632994
PTN002,4756.65,5.804691553
PTN002,4729.65,5.826195002
PTN002,4748.12,5.847815514
PTN002,4750.97,5.870259523
PTN002,4768.96,5.89260149
PTN002,4780.81,5.9147017
PTN002,4782.7,5.93705678
PTN002,4777.96,5.959498405
PTN002,4795.49,5.981599808
PTN002,4786.02,6.003684282
PTN002,4764.23,6.025196791
PTN002,4754.75,6.046527147
PTN002,4760.44,6.068335772
PTN002,4762.33,6.090675592
PTN002,4785.54,6.113156796
PTN002,4794.54,6.135539532
PTN002,4784.6,6.157996416
PTN002,4803.54,6.180187464
PTN002,4798.33,6.202233076
PTN002,4777.49,6.224483013
PTN002,4788.39,6.246689558
PTN002,4801.65,6.269022703
PTN002,4794.07,6.291381598
PTN002,4789.81,6.313054085
PTN002,4781.28,6.334953785
PTN002,4770.86,6.357044458
PTN002,4787.91,6.379913568
PTN002,4799.75,6.401687384
PTN002,4772.75,6.423795462
PTN002,4789.81,6.446178913
PTN002,4805.91,6.468614101
PTN002,4798.33,6.49110961
PTN002,4815.38,6.513346195
PTN002,4799.28,6.534990311
PTN002,4776.07,6.556871653
PTN002,4791.23,6.579229832
PTN002,4804.96,6.601039171
PTN002,4786.49,6.623467922
PTN002,4811.6,6.646559238
PTN002,4815.86,6.669018745
PTN002,4802.12,6.692075253
PTN002,4822.02,6.715353489
PTN002,4817.28,6.738318205
PTN002,4840.02,6.760679007
PTN002,4848.54,6.783115149
PTN002,4846.17,6.805405617
PTN002,4836.23,6.827749968
PTN002,4845.7,6.849729538
PTN002,4835.75,6.871464252
PTN002,4801.65,6.893164396
PTN002,4820.6,6.91654563
PTN002,4834.33,6.939336538
PTN002,4823.91,6.961421728
PTN002,4851.86,6.984193802
PTN002,4848.07,7.007402182
PTN002,4848.07,7.029462099
PTN002,4843.33,7.051496267
PTN002,4841.91,7.074716568
PTN002,4849.96,7.097333908
PTN002,4861.8,7.120044231
PTN002,4845.7,7.14225173
PTN002,4845.23,7.164322376
PTN002,4869.86,7.187627792
PTN002,4876.01,7.210980177
PTN002,4891.65,7.233533859
PTN002,4878.86,7.256742477
PTN002,4909.17,7.280246735
PTN002,4927.17,7.302865744
PTN002,4884.54,7.325227499
PTN002,4888.33,7.347418547
PTN002,4891.65,7.369701385
PTN002,4872.23,7.392265558
PTN002,4915.33,7.416213751
PTN002,4914.86,7.439677715
PTN002,4931.91,7.46369195
PTN002,4950.85,7.487086773
PTN002,4940.91,7.510478497
PTN002,4945.64,7.533911467
PTN002,4935.22,7.556556463
PTN002,4944.22,7.579389811
PTN002,4960.8,7.602372169
PTN002,4948.96,7.625203609
PTN002,4952.28,7.647586584
PTN002,4940.43,7.669894218
PTN002,4927.17,7.692882061
PTN002,4939.01,7.715863943
PTN002,4955.12,7.738783121
PTN002,4930.96,7.76078558
PTN002,4946.12,7.783216715
PTN002,4923.38,7.805424929
PTN002,4908.7,7.827360392
PTN002,4923.38,7.849758625
PTN002,4916.75,7.872781992
PTN002,4910.59,7.895881891
PTN002,4939.96,7.919043064
PTN002,4932.38,7.941768169
PTN002,4943.28,7.964084625
PTN002,4952.28,7.987246037
PTN002,4924.33,8.009201527
PTN002,4914.86,8.0316329
PTN002,4933.33,8.053775549
PTN002,4922.43,8.075866938
PTN002,4920.54,8.097707987
PTN002,4903.96,8.119477987
PTN002,4887.38,8.141449451
PTN002,4899.7,8.163377523
PTN002,4910.12,8.185523987
PTN002,4882.17,8.207817793
PTN002,4919.59,8.230478525
PTN002,4913.43,8.252653599
PTN002,4905.38,8.275205374
PTN002,4919.59,8.297469378
PTN002,4917.7,8.319584131
PTN002,4885.01,8.341457367
PTN002,4881.7,8.363074064
PTN002,4882.17,8.384657621
PTN002,4872.7,8.407022953
PTN002,4886.91,8.429732561
PTN002,4910.12,8.451900959
PTN002,4888.8,8.474489927
PTN002,4901.12,8.497056007
PTN002,4908.7,8.519723415
PTN002,4904.44,8.543093443
PTN002,4933.33,8.565633297
PTN002,4916.75,8.587856293
PTN002,4909.65,8.6103549
PTN002,4916.75,8.632301807
PTN002,4902.54,8.654301167
PTN002,4877.91,8.676090002
PTN002,4902.07,8.698286533
PTN002,4901.59,8.72048068
PTN002,4889.75,8.742976427
PTN002,4896.86,8.76496315
PTN002,4897.8,8.788059473
PTN002,4914.86,8.810926676
PTN002,4922.43,8.83318305
PTN002,4905.38,8.855962992
PTN002,4928.12,8.878642321
PTN002,4943.28,8.9011693
PTN002,4925.28,8.923804045
PTN002,4939.49,8.946444035
PTN002,4931.43,8.968546391
PTN002,4913.91,8.990646839
PTN002,4908.22,9.012541771
PTN002,4901.12,9.034241676
PTN002,4893.07,9.056565523
PTN002,4908.22,9.078905344
PTN002,4917.7,9.100731134
PTN002,4887.86,9.122827291
PTN002,4903.96,9.145294905
PTN002,4906.8,9.167175531
PTN002,4890.7,9.189202785
PTN002,4880.75,9.210887909
PTN002,4879.33,9.232557058
PTN002,4878.38,9.254567623
PTN002,4875.07,9.276399374
PTN002,4893.07,9.298707962
PTN002,4880.28,9.320800781
PTN002,4910.12,9.344122648
PTN002,4906.33,9.366172075
PTN002,4895.44,9.388818264
PTN002,4908.22,9.411949635
PTN002,4933.33,9.434774637
PTN002,4910.12,9.457355976
PTN002,4922.91,9.480221748
PTN002,4940.91,9.503278732
PTN002,4900.65,9.525250912
PTN002,4917.7,9.547640085
PTN002,4909.65,9.56952858
PTN002,4899.22,9.591666698
PTN002,4898.28,9.613128901
PTN002,4884.07,9.634482384
PTN002,4857.07,9.655757427
PTN002,4852.33,9.677071333
PTN002,4859.44,9.698547125
PTN002,4864.65,9.720749855
PTN002,4857.07,9.742827415
PTN002,4869.86,9.764764309
PTN002,4873.17,9.786699772
PTN002,4864.65,9.809084892
PTN002,4872.23,9.832243681
PTN002,4893.54,9.8546381
PTN002,4897.8,9.877333164
PTN002,4907.75,9.900041103
PTN002,4903.01,9.923300982
PTN002,4925.28,9.94638586
PTN002,4915.33,9.968799591
PTN002,4899.7,9.991796255
PTN002,4916.28,10.01560998
PTN002,4940.43,10.03909183
PTN002,4930.01,10.0612905
PTN002,4924.8,10.0842073
PTN002,4936.64,10.10792208
PTN002,4968.85,10.13111854
PTN002,4966.96,10.1532557
PTN002,4956.54,10.17628169
PTN002,4971.22,10.19949579
PTN002,4981.64,10.22268605
PTN002,4992.06,10.24620748
PTN002,4978.8,10.26854205
PTN002,4966.49,10.29165816
PTN002,4975.49,10.31451654
PTN002,4975.49,10.33688021
PTN002,4956.07,10.35977483
PTN002,4999.17,10.38248277
PTN002,4964.12,10.404392
PTN002,4941.86,10.42652893
PTN002,4959.85,10.44866848
PTN002,4944.7,10.47066545
PTN002,4947.07,10.49297976
PTN002,4964.59,10.51558805
PTN002,4953.22,10.53797436
PTN002,4946.12,10.56066847
PTN002,4973.59,10.58328199
PTN002,4960.8,10.60616732
PTN002,4966.49,10.6291852
PTN002,4983.06,10.65178061
PTN002,4955.59,10.67418647
PTN002,4968.85,10.69724536
PTN002,4976.91,10.71997166
PTN002,4964.59,10.74247885
PTN002,4963.17,10.76439214
PTN002,4963.64,10.78711987
PTN002,4966.01,10.80963326
PTN002,4966.96,10.83167505
PTN002,4963.64,10.85419869
PTN002,4953.22,10.87663865
PTN002,4970.75,10.89915442
PTN002,4963.17,10.92124915
PTN002,4946.59,10.94342422
PTN002,4951.8,10.96549606
PTN002,4949.91,10.98755622
PTN002,4929.54,11.00957966
PTN002,4940.91,11.03244805
PTN002,4940.43,11.05466938
PTN002,4931.91,11.07706666
PTN002,4948.01,11.10025287
PTN002,4945.64,11.12295747
PTN002,4941.38,11.14495397
PTN002,4944.22,11.16714382
PTN002,4930.49,11.18953156
PTN002,4939.49,11.21313667
PTN002,4963.17,11.23578906
PTN002,4945.64,11.25798607
PTN002,4945.64,11.28004336
PTN002,4964.12,11.3023901
PTN002,4937.59,11.32460237
PTN002,4955.59,11.34688187
PTN002,4949.43,11.36874247
PTN002,4924.8,11.39046359
PTN002,4923.86,11.41238213
PTN002,4939.96,11.4346385
PTN002,4921.49,11.45657611
PTN002,4922.91,11.47855496
PTN002,4940.91,11.50072074
PTN002,4926.22,11.52348232
PTN002,4931.91,11.54561758
PTN002,4930.01,11.56739068
PTN002,4916.28,11.58962369
PTN002,4928.12,11.61205029
PTN002,4943.75,11.63453436
PTN002,4914.86,11.65618491
PTN002,4921.01,11.67834401
PTN002,4932.86,11.70036149
PTN002,4917.22,11.72240782
PTN002,4911.07,11.74457979
PTN002,4925.75,11.76650167
PTN002,4910.59,11.78864574
PTN002,4925.28,11.81122112
PTN002,4946.59,11.83401966
PTN002,4933.33,11.856215
PTN002,4929.07,11.87863302
PTN002,4950.85,11.90070605
PTN002,4896.86,11.92174888
PTN002,4877.91,11.9430306
PTN002,4882.65,11.96447849
PTN002,4903.96,11.98696256
PTN002,4890.22,12.00885439
PTN002,4904.91,12.03118086
PTN002,4914.86,12.053442
PTN002,4902.54,12.07531214
PTN002,4891.17,12.09670496
PTN002,4891.65,12.11859632
PTN002,4862.28,12.14016247
PTN002,4869.38,12.1621139
PTN002,4897.33,12.18416953
PTN002,4874.59,12.20598412
PTN002,4867.96,12.22785974
PTN002,4900.17,12.25000262
PTN002,4891.17,12.2722373
PTN002,4883.59,12.2942462
PTN002,4906.8,12.31684303
PTN002,4893.07,12.33889341
PTN002,4899.7,12.36102629
PTN002,4905.38,12.38342786
PTN002,4913.91,12.40677547
PTN002,4916.75,12.42923474
PTN002,4934.75,12.45166302
PTN002,4907.75,12.47415924
PTN002,4921.49,12.49652076
PTN002,4933.8,12.51906633
PTN002,4941.38,12.54187775
PTN002,4936.17,12.56390953
PTN002,4943.28,12.58630562
PTN002,4925.28,12.60839701
PTN002,4925.28,12.63032842
PTN002,4921.49,12.65203476
PTN002,4912.96,12.67435718
PTN002,4923.38,12.69677663
PTN002,4933.8,12.71951842
PTN002,4937.59,12.74240041
PTN002,4962.22,12.76527786
PTN002,4960.33,12.78802204
PTN002,4950.38,12.81055355
PTN002,4963.64,12.83321524
PTN002,4947.54,12.85520577
PTN002,4923.38,12.8770864
PTN002,4952.75,12.89968848
PTN002,4949.43,12.92224741
PTN002,4925.28,12.94405413
PTN002,4926.22,12.96567631
PTN002,4906.33,12.98719096
PTN002,4890.22,13.00887871
PTN002,4897.33,13.03045082
PTN002,4889.28,13.05171061
PTN002,4881.7,13.07364082
PTN002,4877.91,13.09539914
PTN002,4893.54,13.11780262
PTN002,4908.7,13.14085412
PTN002,4919.59,13.16325116
PTN002,4932.86,13.18645668
PTN002,4915.8,13.20879126
PTN002,4908.22,13.23178673
PTN002,4929.07,13.25412965
PTN002,4916.75,13.27641058
PTN002,4932.86,13.29852772
PTN002,4924.33,13.32083392
PTN002,4919.59,13.34295177
PTN002,4919.59,13.36453128
PTN002,4908.22,13.38591933
PTN002,4873.65,13.4072082
PTN002,4867.49,13.42848635
PTN002,4878.86,13.44982576
PTN002,4867.02,13.47125912
PTN002,4858.49,13.49269676
PTN002,4862.28,13.51434422
PTN002,4881.7,13.53702116
PTN002,4886.91,13.56046629
PTN002,4952.28,13.58419561
PTN002,4953.7,13.60797668
PTN002,4962.22,13.63109517
PTN002,4962.22,13.65305257
PTN002,4930.96,13.67547989
PTN002,4975.49,13.69863129
PTN002,4953.7,13.72108459
PTN002,4946.59,13.74354863
PTN002,4957.01,13.76610851
PTN002,4969.33,13.78883338
PTN002,4957.49,13.8111856
PTN002,4957.01,13.83329439
PTN002,4941.86,13.85527158
PTN002,4925.28,13.87688661
PTN002,4931.43,13.89881921
PTN002,4922.43,13.9206965
PTN002,4916.28,13.94267559
PTN002,4922.91,13.96437454
PTN002,4919.12,13.98597336
PTN002,4890.22,14.0079596
PTN002,4911.07,14.0303607
PTN002,4932.86,14.05289483
PTN002,4912.49,14.07497025
PTN002,4939.49,14.09759378
PTN002,4935.7,14.11996818
PTN002,4925.75,14.1424706
PTN002,4949.91,14.16501427
PTN002,4952.28,14.18781281
PTN002,4948.49,14.21043253
PTN002,4954.64,14.23240352
PTN002,4934.28,14.25439119
PTN002,4927.17,14.27657461
PTN002,4940.43,14.29892826
PTN002,4940.43,14.32104754
PTN002,4910.59,14.34323192
PTN002,4933.8,14.36536574
PTN002,4932.38,14.38743639
PTN002,4916.75,14.40944123
PTN002,4923.38,14.43170881
PTN002,4930.96,14.45389533
PTN002,4925.75,14.47603607
PTN002,4918.65,14.49767733
PTN002,4921.01,14.52008915
PTN002,4916.28,14.54218173
PTN002,4915.8,14.56405735
PTN002,4930.96,14.58643627
PTN002,4911.54,14.60843921
PTN002,4925.28,14.63054204
PTN002,4924.33,14.65269232
PTN002,4914.38,14.67488408
PTN002,4926.22,14.6969707
PTN002,4937.59,14.71928167
PTN002,4906.8,14.74101543
PTN002,4913.91,14.76315784
PTN002,4928.59,14.78568721
PTN002,4915.8,14.80785227
PTN002,4915.8,14.82994509
PTN002,4925.28,14.85211611
PTN002,4913.43,14.87463832
PTN002,4930.01,14.89661121
PTN002,4923.38,14.91873169
PTN002,4911.07,14.94086051
PTN002,4917.22,14.96308398
PTN002,4930.01,14.98502731
PTN002,4910.12,15.00732374
PTN002,4933.8,15.03017807
PTN002,4950.85,15.05292106
PTN002,4932.38,15.07520199
PTN002,4926.22,15.09699965
PTN002,4937.59,15.11947942
PTN002,4926.7,15.14190292
PTN002,4938.54,15.16395617
PTN002,4930.49,15.18633366
PTN002,4944.7,15.20918775
PTN002,4954.64,15.23184419
PTN002,4947.07,15.25478244
PTN002,4957.96,15.27705717
PTN002,4961.28,15.29978108
PTN002,4936.17,15.32204866
PTN002,4938.54,15.34446287
PTN002,4951.8,15.36648989
PTN002,4938.07,15.38885307
PTN002,4960.8,15.41162729
PTN002,4970.75,15.43369293
PTN002,4934.28,15.45521665
PTN002,4911.07,15.47673798
PTN002,4923.86,15.49835157
PTN002,4912.96,15.51986814
PTN002,4888.33,15.5414114
PTN002,4894.96,15.56291723
PTN002,4906.8,15.58457255
PTN002,4886.44,15.60639405
PTN002,4888.33,15.62824416
PTN002,4889.28,15.64982033
PTN002,4884.07,15.67134809
PTN002,4868.44,15.69308043
PTN002,4885.49,15.71488404
PTN002,4879.8,15.73670411
PTN002,4871.28,15.75870514
PTN002,4899.22,15.78070116
PTN002,4898.75,15.80285645
PTN002,4894.01,15.82539725
PTN002,4918.17,15.84796405
PTN002,4907.28,15.86982441
PTN002,4900.17,15.89198327
PTN002,4928.59,15.91472077
PTN002,4916.28,15.93750334
PTN002,4921.49,15.96025252
PTN002,4958.43,15.98303008
PTN002,4930.96,16.00519967
PTN002,4909.65,16.028157
PTN002,4954.64,16.0506804
PTN002,4936.17,16.07287788
PTN002,4932.38,16.09549952
PTN002,4949.91,16.11750269
PTN002,4935.22,16.13992143
PTN002,4922.91,16.16161251
PTN002,4935.7,16.1838336
PTN002,4920.54,16.20595288
PTN002,4916.75,16.22820163
PTN002,4936.64,16.25037408
PTN002,4920.07,16.27255058
PTN002,4917.22,16.29442501
PTN002,4922.43,16.31637239
PTN002,4909.17,16.33819366
PTN002,4892.12,16.3599844
PTN002,4912.01,16.38203049
PTN002,4910.59,16.40408134
PTN002,4891.17,16.42628622
PTN002,4906.33,16.44845915
PTN002,4917.22,16.47072935
PTN002,4909.17,16.49273634
PTN002,4930.96,16.51490188
PTN002,4918.65,16.53722644
PTN002,4919.59,16.56004548
PTN002,4962.7,16.58267784
PTN002,4934.75,16.60493541
PTN002,4924.33,16.62766147
PTN002,4949.91,16.64997196
PTN002,4941.38,16.6724062
PTN002,4939.49,16.69491243
PTN002,4955.59,16.71742415
PTN002,4932.86,16.7399416
PTN002,4964.12,16.7628243
PTN002,4963.64,16.78504062
PTN002,4946.12,16.80775213
PTN002,4966.49,16.83128595
PTN002,4993.96,16.8540771
PTN002,4961.28,16.87622118
PTN002,4979.28,16.89880133
PTN002,4969.33,16.9213376
PTN002,4957.96,16.94341421
PTN002,4949.43,16.96476507
PTN002,4928.59,16.98601031
PTN002,4893.07,17.00719285
PTN002,4886.91,17.02844501
PTN002,4897.8,17.04992795
PTN002,4881.7,17.07116342
PTN002,4865.12,17.09241533
PTN002,4867.96,17.11397481
PTN002,4869.86,17.13580275
PTN002,4854.23,17.15755916
PTN002,4878.86,17.17986298
PTN002,4916.28,17.20248365
PTN002,4902.07,17.22509813
PTN002,4921.96,17.24745178
PTN002,4923.86,17.26991487
PTN002,4912.49,17.2923975
PTN002,4933.33,17.31468129
PTN002,4912.96,17.33644271
PTN002,4881.23,17.35793138
PTN002,4895.44,17.37992501
PTN002,4909.65,17.40196443
PTN002,4885.96,17.42407727
PTN002,4904.91,17.44613433
PTN002,4909.17,17.46784496
PTN002,4885.96,17.48972964
PTN002,4899.22,17.51187873
PTN002,4917.7,17.53417897
PTN002,4903.49,17.55587268
PTN002,4882.65,17.57713914
PTN002,4880.75,17.5991919
PTN002,4863.23,17.62084913
PTN002,4853.28,17.64270544
PTN002,4885.96,17.66467929
PTN002,4892.59,17.68725204
PTN002,4876.01,17.70910549
PTN002,4892.59,17.73135209
PTN002,4907.75,17.75345588
PTN002,4877.91,17.77534103
PTN002,4901.59,17.79778361
PTN002,4915.8,17.82040024
PTN002,4900.65,17.8426137
PTN002,4920.54,17.86456823
PTN002,4908.22,17.88634062
PTN002,4896.86,17.90857887
PTN002,4906.33,17.9307096
PTN002,4914.86,17.95299292
PTN002,4911.07,17.97529244
PTN002,4918.65,17.99714828
PTN002,4908.22,18.0191772
PTN002,4906.33,18.04150414
PTN002,4917.22,18.06364274
PTN002,4913.91,18.08515739
PTN002,4879.8,18.10665798
PTN002,4875.07,18.12869978
PTN002,4920.54,18.15120935
PTN002,4895.91,18.1733427
PTN002,4912.01,18.19606304
PTN002,4929.07,18.21905136
PTN002,4927.65,18.24198651
PTN002,4937.59,18.26412296
PTN002,4918.65,18.28616858
PTN002,4894.01,18.30800247
PTN002,4912.49,18.33089161
PTN002,4937.59,18.35355401
PTN002,4932.38,18.3761549
PTN002,4947.07,18.39833593
PTN002,4922.91,18.42013383
PTN002,4902.54,18.44194722
PTN002,4940.91,18.46378565
PTN002,4931.91,18.4858017
PTN002,4922.43,18.50886631
PTN002,4948.96,18.53168607
PTN002,4935.7,18.55384588
PTN002,4935.7,18.5762217
PTN002,4923.38,18.59811234
PTN002,4921.49,18.62017775
PTN002,4904.44,18.64298224
PTN002,4934.75,18.66548538
PTN002,4936.17,18.6887064
PTN002,4938.54,18.71188283
PTN002,4955.59,18.73555613
PTN002,4953.22,18.75868678
PTN002,4993.96,18.78100824
PTN002,4960.8,18.80340958
PTN002,4957.96,18.82615328
PTN002,4985.91,18.84848523
PTN002,4963.17,18.87059164
PTN002,4951.8,18.89289045
PTN002,4959.85,18.91519952
PTN002,4953.7,18.93751001
PTN002,4941.86,18.96071577
PTN002,5001.06,18.98423171
PTN002,4991.59,19.0066824
PTN002,4980.22,19.02944636
PTN002,5000.59,19.05172133
PTN002,4976.91,19.07380676
PTN002,4963.17,19.09521747
PTN002,4952.28,19.1164062
PTN002,4928.12,19.13806868
PTN002,4928.59,19.16033602
PTN002,4963.64,19.18260336
PTN002,4955.59,19.20472264
PTN002,4938.07,19.22690582
PTN002,4956.07,19.24889851
PTN002,4941.38,19.27079439
PTN002,4928.12,19.29255319
PTN002,4935.22,19.31504822
PTN002,4950.38,19.3384366
PTN002,4941.38,19.36111665
PTN002,4969.8,19.38385892
PTN002,4966.01,19.40715742
PTN002,4977.38,19.42951202
PTN002,4982.12,19.45215559
PTN002,4966.49,19.47490668
PTN002,4984.01,19.49723053
PTN002,4979.75,19.52029967
PTN002,4961.75,19.54327631
PTN002,4978.33,19.56627083
PTN002,4976.43,19.58853698
PTN002,4948.49,19.61021447
PTN002,4946.59,19.63187194
PTN002,4941.86,19.654181
PTN002,4952.75,19.6768806
PTN002,4978.33,19.69974113
PTN002,4965.07,19.7227993
PTN002,4971.7,19.74548769
PTN002,4976.91,19.76817441
PTN002,4973.59,19.79097939
PTN002,4988.75,19.81351423
PTN002,4991.59,19.83658791
PTN002,4980.7,19.85924029
PTN002,4996.8,19.88176084
PTN002,4997.27,19.90506983
PTN002,4988.27,19.92743969
PTN002,5002.96,19.94957781
PTN002,4976.91,19.97133827
PTN002,4957.49,19.99319553
PTN002,4980.22,20.01547933
PTN002,4965.07,20.03748369
PTN002,4951.8,20.05958414
PTN002,4984.96,20.08166647
PTN002,4959.85,20.10324216
PTN002,4927.65,20.12475872
PTN002,4921.96,20.14632773
PTN002,4937.59,20.16815948
PTN002,4942.8,20.19053388
PTN002,4948.96,20.21287107
PTN002,4966.49,20.23515368
PTN002,4938.54,20.25690675
PTN002,4930.96,20.27846122
PTN002,4937.59,20.30011535
PTN002,4921.49,20.3217783
PTN002,4894.96,20.34338617
PTN002,4923.38,20.36523128
PTN002,4925.28,20.38721871
PTN002,4895.91,20.40906453
PTN002,4931.43,20.43151903
PTN002,4936.64,20.45375657
PTN002,4935.7,20.47617173
PTN002,4946.12,20.49842191
PTN002,4930.49,20.52021122
PTN002,4920.54,20.54246545
